id,created_at,full_text,screen_name,name,user_id,in_reply_to,categorie,clean_full_text,llm_tone,llm_tone_expl,llm_keywords,llm_category,llm_raw
1853032128520335515,2024-11-03 11:11:01+00:00,@Freebox je vais commencer à insulter vos mère ça fait 24h que ma free est bloqué à l’étape 2,Captain_Misaki,Misaki,1157407265831497728,,Autre,je vais commencer insulter vos m re a fait 24h que ma free est bloqu l tape 2,negative,colère exprimée avec insultes et frustration prolongée (24h de problème),"['insulter', 'mère', '24h', 'free', 'bloqué', 'bloqu', 'tape', 'problème', 'colère', 'frustration', 'délai', 'réseau', 'panne', 'service', 'client', 'dysfonctionnement', 'attente', 'résolution', 'urgent', 'freebox', 'connexion', 'interruption', 'dépannage', 'support', 'rage']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""colère exprimée avec insultes et frustration prolongée (24h de problème)"",
  ""keywords"": [
    ""insulter"",
    ""mère"",
    ""24h"",
    ""free"",
    ""bloqué"",
    ""bloqu"",
    ""tape"",
    ""problème"",
    ""colère"",
    ""frustration"",
    ""délai"",
    ""réseau"",
    ""panne"",
    ""service"",
    ""client"",
    ""dysfonctionnement"",
    ""attente"",
    ""résolution"",
    ""urgent"",
    ""freebox"",
    ""connexion"",
    ""interruption"",
    ""dépannage"",
    ""support"",
    ""rage""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853049435493650789,2024-11-03 12:19:48+00:00,@free Faudrai déjà qu'on puisse valider en ligne vos conditions générales d'abonnement quand on veut déménager notre abo...,SGeixy,Neozzerdrix,1084737441528008704,1797569914015780864,Autre,faudrai d j qu on puisse valider en ligne vos conditions g n rales d abonnement quand on veut d m nager notre abo,negative,frustration liée à une contrainte administrative bloquante pour déménagement,"['valider', 'ligne', 'conditions', 'générales', 'abonnement', 'déménager', 'déménagement', 'abo', 'abonnements', 'obligation', 'procédure', 'enligne', 'en_ligne', 'bloqué', 'bloquant', 'administratif', 'contrainte', 'faut', 'pouvoir', 'urgent', 'rapide', 'simplifier', 'accès', 'client', 'service']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à une contrainte administrative bloquante pour déménagement"",
  ""keywords"": [
    ""valider"",
    ""ligne"",
    ""conditions"",
    ""générales"",
    ""abonnement"",
    ""déménager"",
    ""déménagement"",
    ""abo"",
    ""abonnements"",
    ""obligation"",
    ""procédure"",
    ""enligne"",
    ""en_ligne"",
    ""bloqué"",
    ""bloquant"",
    ""administratif"",
    ""contrainte"",
    ""faut"",
    ""pouvoir"",
    ""urgent"",
    ""rapide"",
    ""simplifier"",
    ""accès"",
    ""client"",
    ""service""
  ],
  ""category"": ""réclamation RDV""
}
```"
1853064297368125610,2024-11-03 13:18:51+00:00,"Depuis hier, la connexion ADSL de @free coupe, aujourd'hui, jour où je travaille sur le site de l'associations, c'est impossible de bosser. Nous payons cher pour des coupures ! @60millions #Internet",PoupetJoris,Joris POUPET,1480517659699691525,,Plainte service,depuis hier la connexion adsl de coupe aujourd hui jour o je travaille sur le site de l associations c est impossible de bosser nous payons cher pour des coupures,negative,frustration liée à des coupures répétées et impact professionnel,"['connexion', 'adsl', 'coupe', 'hier', 'aujourd’hui', 'travaille', 'site', 'associations', 'impossible', 'bosser', 'payons', 'cher', 'coupures', 'répétées', 'problème', 'internet', 'lenteur', 'dépendance', 'professionnel', 'urgent', 'résoudre', 'abonnés', 'service', 'dégradé', 'réseau']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à des coupures répétées et impact professionnel"",
  ""keywords"": [
    ""connexion"",
    ""adsl"",
    ""coupe"",
    ""hier"",
    ""aujourd’hui"",
    ""travaille"",
    ""site"",
    ""associations"",
    ""impossible"",
    ""bosser"",
    ""payons"",
    ""cher"",
    ""coupures"",
    ""répétées"",
    ""problème"",
    ""internet"",
    ""lenteur"",
    ""dépendance"",
    ""professionnel"",
    ""urgent"",
    ""résoudre"",
    ""abonnés"",
    ""service"",
    ""dégradé"",
    ""réseau""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853090292670267632,2024-11-03 15:02:09+00:00,@free pourquoi j’ai des bugs de connexion comme si je payais pas la fibre tout les mois ?,Pharell2X,Pharell,1768979616973103104,,Plainte service,pourquoi j ai des bugs de connexion comme si je payais pas la fibre tout les mois,negative,frustration liée à des problèmes de connexion malgré un abonnement payé,"['bugs', 'connexion', 'payais', 'fibre', 'mois', 'problèmes', 'abonnement', 'réseau', 'lent', 'défaut', 'qualité', 'service', 'facture', 'régulier', 'dérangement', 'instabilité', 'débits', 'client', 'insatisfaction', 'perturbations', 'technique', 'dysfonctionnement', 'réclamation', 'internet', 'mauvais']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à des problèmes de connexion malgré un abonnement payé"",
  ""keywords"": [
    ""bugs"",
    ""connexion"",
    ""payais"",
    ""fibre"",
    ""mois"",
    ""problèmes"",
    ""abonnement"",
    ""réseau"",
    ""lent"",
    ""défaut"",
    ""qualité"",
    ""service"",
    ""facture"",
    ""régulier"",
    ""dérangement"",
    ""instabilité"",
    ""débits"",
    ""client"",
    ""insatisfaction"",
    ""perturbations"",
    ""technique"",
    ""dysfonctionnement"",
    ""réclamation"",
    ""internet"",
    ""mauvais""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853136632284602603,2024-11-03 18:06:17+00:00,Pas de Wi-Fi jusqu'à JEUDI car certains fils de pute (oui je parle de vous @free ) arrivent pas à régler un problème de connexion que je signale depuis 2 mois car ils n'y ont pas prêté attention. Je répète CA FAIT 2 PUTAINS DE MOIS QUE JE LE SIGNALE EN BOUCLE BRJRGHFJKDB,KiyoroYT,Cooper D. Kiyoro,760092433,,Plainte service,pas de wi fi jusqu jeudi car certains fils de pute oui je parle de vous arrivent pas r gler un probl me de connexion que je signale depuis 2 mois car ils n y ont pas pr t attention je r p te ca fait 2 putains de mois que je le signale en boucle brjrghfjkdb,negative,"colère intense envers un service défaillant et lent, insultes présentes.","['wi-fi', 'jeudi', 'fils', 'pute', 'problème', 'connexion', 'signale', '2 mois', 'attention', 'boucle', 'réparer', 'défaut', 'réseau', 'délai', 'colère', 'techniciens', 'incompétence', 'retard', 'réclamation', 'urgent', 'désespoir', 'insultes', 'service', 'client', 'panne']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""colère intense envers un service défaillant et lent, insultes présentes."",
  ""keywords"": [
    ""wi-fi"",
    ""jeudi"",
    ""fils"",
    ""pute"",
    ""problème"",
    ""connexion"",
    ""signale"",
    ""2 mois"",
    ""attention"",
    ""boucle"",
    ""réparer"",
    ""défaut"",
    ""réseau"",
    ""délai"",
    ""colère"",
    ""techniciens"",
    ""incompétence"",
    ""retard"",
    ""réclamation"",
    ""urgent"",
    ""désespoir"",
    ""insultes"",
    ""service"",
    ""client"",
    ""panne""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853190256243175564,2024-11-03 21:39:22+00:00,"@Freebox Bonjour, je n'ai plus internet depuis le 24 Octobre et un ticket à été ouvert le même jour mais je n'ai aucune nouvelle.\nJ'ai essayé d'appeler mais vu qu'il y a un ticket d'ouvert le répondeur téléphonique a raccroché.\nEst-il possible d'avoir des renseignements ? merci",mike5925,mickael LEBLANC,108232912,,Autre,bonjour je n ai plus internet depuis le 24 octobre et un ticket t ouvert le m me jour mais je n ai aucune nouvelle nj ai essay d appeler mais vu qu il y a un ticket d ouvert le r pondeur t l phonique a raccroch nest il possible d avoir des renseignements merci,negative,frustration liée à une panne prolongée sans suivi,"['bonjour', 'internet', '24 octobre', 'ticket', 'ouvert', 'nouvelle', 'essayé', 'appeler', 'répondeur', 'téléphonique', 'raccroché', 'renseignements', 'merci', 'panne', 'prolongée', 'suivi', 'problème', 'connexion', 'délai', 'attente', 'service', 'client', 'dépannage', 'urgence', 'information']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à une panne prolongée sans suivi"",
  ""keywords"": [
    ""bonjour"",
    ""internet"",
    ""24 octobre"",
    ""ticket"",
    ""ouvert"",
    ""nouvelle"",
    ""essayé"",
    ""appeler"",
    ""répondeur"",
    ""téléphonique"",
    ""raccroché"",
    ""renseignements"",
    ""merci"",
    ""panne"",
    ""prolongée"",
    ""suivi"",
    ""problème"",
    ""connexion"",
    ""délai"",
    ""attente"",
    ""service"",
    ""client"",
    ""dépannage"",
    ""urgence"",
    ""information""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853366027276501393,2024-11-04 09:17:49+00:00,"@Freebox \nC'est une blague votre service d'assistance par whatsapp. \n\n""Désolé pour les 2 jours d'attente, nous avons pas de réponse à vous apporter. Si vous en voulez une, merci de renvoyer un autre whatsapp"" \n\nLa blague. https://t.co/74j5mAgvAp",Les_Bogdan_OFF,les Bogda,1479409643520770052,,Autre,nc est une blague votre service d assistance par whatsapp n n d sol pour les 2 jours d attente nous avons pas de r ponse vous apporter si vous en voulez une merci de renvoyer un autre whatsapp n nla blague,negative,frustration évidente envers un service client inefficace et lent.,"['blague', 'service', 'assistance', 'whatsapp', 'attente', '2 jours', 'réponse', 'apporté', 'renvoyer', 'inefficacité', 'lent', 'client', 'problème', 'contact', 'délai', 'médiocre', 'communication', 'réclamation', 'insatisfaction', 'désorganisation', 'support', 'mauvais', 'réactivité', 'néant', 'découragement']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration évidente envers un service client inefficace et lent."",
  ""keywords"": [
    ""blague"",
    ""service"",
    ""assistance"",
    ""whatsapp"",
    ""attente"",
    ""2 jours"",
    ""réponse"",
    ""apporté"",
    ""renvoyer"",
    ""inefficacité"",
    ""lent"",
    ""client"",
    ""problème"",
    ""contact"",
    ""délai"",
    ""médiocre"",
    ""communication"",
    ""réclamation"",
    ""insatisfaction"",
    ""désorganisation"",
    ""support"",
    ""mauvais"",
    ""réactivité"",
    ""néant"",
    ""découragement""
  ],
  ""category"": ""plainte service""
}
```"
1853370810741690745,2024-11-04 09:36:49+00:00,"@free \nBonjour,\n\nJe rencontre des difficultés pour contacter l’assistance Free. (nouveau client)\nj'appelle le 3244, je saisis mon identifiant et mon mot de passe en 4 chiffres comme demandé. Ensuite, un message automatique m’informe qu’un SMS me sera envoyé. je recois mais ca bug",Utilisateur2184,123 Soleil,2235179646,,Plainte service,nbonjour n nje rencontre des difficult s pour contacter l assistance free nouveau client nj appelle le 3244 je saisis mon identifiant et mon mot de passe en 4 chiffres comme demand ensuite un message automatique m informe qu un sms me sera envoy je recois mais ca bug,negative,frustration exprimée face à un dysfonctionnement du service client,"['difficultés', 'contacter', 'assistance', 'free', 'nouveau', 'client', 'appelle', '3244', 'identifiant', 'mot_passe', '4_chiffres', 'demandé', 'message', 'automatique', 'informe', 'sms', 'envoié', 'reçois', 'bug', 'problème', 'authentification', 'échec', 'service', 'lenteur', 'blocage']",plainte_service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration exprimée face à un dysfonctionnement du service client"",
  ""keywords"": [
    ""difficultés"",
    ""contacter"",
    ""assistance"",
    ""free"",
    ""nouveau"",
    ""client"",
    ""appelle"",
    ""3244"",
    ""identifiant"",
    ""mot_passe"",
    ""4_chiffres"",
    ""demandé"",
    ""message"",
    ""automatique"",
    ""informe"",
    ""sms"",
    ""envoié"",
    ""reçois"",
    ""bug"",
    ""problème"",
    ""authentification"",
    ""échec"",
    ""service"",
    ""lenteur"",
    ""blocage""
  ],
  ""category"": ""plainte_service""
}
```"
1853396813602017474,2024-11-04 11:20:09+00:00,"@free @Orange_France Bon ça fait trois semaines que la fibre free ne fonctionne  plus sur Avon 77210. Une panne visiblement au niveau de l'armoire sur la voie publique.\nC'est assez scandaleux non seulement ce délai, mais surtout de n'avoir aucune date de réparation.",NicoZudin,Nicolas,1295713632525979651,,Plainte service,bon a fait trois semaines que la fibre free ne fonctionne plus sur avon 77210 une panne visiblement au niveau de l armoire sur la voie publique nc est assez scandaleux non seulement ce d lai mais surtout de n avoir aucune date de r paration,negative,frustration face à une panne prolongée sans solution ni délai,"['trois semaines', 'fibre', 'free', 'fonctionne', 'avon', '77210', 'panne', 'niveau', 'armoire', 'voie publique', 'scandaleux', 'délai', 'réparation', 'date', 'problème', 'internet', 'coupure', 'durée', 'indignation', 'lenteur', 'dépannage', 'inefficacité', 'client', 'insatisfaction', 'urgence']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration face à une panne prolongée sans solution ni délai"",
  ""keywords"": [
    ""trois semaines"",
    ""fibre"",
    ""free"",
    ""fonctionne"",
    ""avon"",
    ""77210"",
    ""panne"",
    ""niveau"",
    ""armoire"",
    ""voie publique"",
    ""scandaleux"",
    ""délai"",
    ""réparation"",
    ""date"",
    ""problème"",
    ""internet"",
    ""coupure"",
    ""durée"",
    ""indignation"",
    ""lenteur"",
    ""dépannage"",
    ""inefficacité"",
    ""client"",
    ""insatisfaction"",
    ""urgence""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853402443037442140,2024-11-04 11:42:31+00:00,"@Freebox Hello vous! \n15 jours sans services, 15 jours sans geste commercial de l'entreprise, ni proposition d'une clef 4G ou quoi, pas d'information sur l'incident ni le pourquoi. Bref, on fait quoi les copains ? (À part me prendre pour un faisan, bien-sûr ! 🙂👌🏻)",NedxMacBethx,NedxBarker,183250603,,Question technique,hello vous n15 jours sans services 15 jours sans geste commercial de l entreprise ni proposition d une clef 4g ou quoi pas d information sur l incident ni le pourquoi bref on fait quoi les copains part me prendre pour un faisan bien s r,negative,"frustration marquée par absence de service et manque de communication, ton sarcastique et agressif.","['15 jours', 'sans services', 'sans geste commercial', 'entreprise', 'proposition', 'clef 4G', 'information', 'incident', 'pourquoi', 'on fait quoi', 'copains', 'faisan', 'coupure', 'réseau', 'délai', 'communication', 'dépannage', 'solution', 'client', 'mécontent', 'attente', 'problème', 'réclamation', 'désorganisation', 'incompétence']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration marquée par absence de service et manque de communication, ton sarcastique et agressif."",
  ""keywords"": [
    ""15 jours"",
    ""sans services"",
    ""sans geste commercial"",
    ""entreprise"",
    ""proposition"",
    ""clef 4G"",
    ""information"",
    ""incident"",
    ""pourquoi"",
    ""on fait quoi"",
    ""copains"",
    ""faisan"",
    ""coupure"",
    ""réseau"",
    ""délai"",
    ""communication"",
    ""dépannage"",
    ""solution"",
    ""client"",
    ""mécontent"",
    ""attente"",
    ""problème"",
    ""réclamation"",
    ""désorganisation"",
    ""incompétence""
  ],
  ""category"": ""probleme_reseau""
}
```"
1853454827965046991,2024-11-04 15:10:41+00:00,@free bonjour. Je suis dans l'attente de l'intervention demandée depuis le 23 octobre. Je me suis mis en congé pour que le technicien puisse passer entre 14 et 16. Il est 16h07.  \nC'est beau. Entre rapidité et efficacité. Bravo,Bueteric,Eric Buet,60721176,,Réclamation RDV,bonjour je suis dans l attente de l intervention demand e depuis le 23 octobre je me suis mis en cong pour que le technicien puisse passer entre 14 et 16 il est 16h07 nc est beau entre rapidit et efficacit bravo,negative,frustration liée à un rendez-vous non respecté et sarcasme ('bravo'),"['attente', 'intervention', 'demandé', '23 octobre', 'congé', 'technicien', 'passer', '14h', '16h', '16h07', 'rapidité', 'efficacité', 'bravo', 'rendez-vous', 'délai', 'retard', 'service', 'client', 'disponibilité', 'désorganisation', 'mécontentement', 'planification', 'absent', 'problème', 'urgence']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un rendez-vous non respecté et sarcasme ('bravo')"",
  ""keywords"": [
    ""attente"",
    ""intervention"",
    ""demandé"",
    ""23 octobre"",
    ""congé"",
    ""technicien"",
    ""passer"",
    ""14h"",
    ""16h"",
    ""16h07"",
    ""rapidité"",
    ""efficacité"",
    ""bravo"",
    ""rendez-vous"",
    ""délai"",
    ""retard"",
    ""service"",
    ""client"",
    ""disponibilité"",
    ""désorganisation"",
    ""mécontentement"",
    ""planification"",
    ""absent"",
    ""problème"",
    ""urgence""
  ],
  ""category"": ""réclamation RDV""
}
```"
