index,id,screen_name,categorie,issues,extrait
1737,1831593749224341608,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@chrischampy La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute de..."
1738,1831594753256837477,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@chatainsim La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dem..."
1739,1831595345979040123,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@JulienChaput1 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute ..."
1740,1831596457935159730,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@ElrixJJBA La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dema..."
1741,1831597336696389689,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@prototype2222 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nRetrouvez n..."
1742,1831597789911904369,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@rezboser La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute deman..."
1743,1831600218367828275,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@GUEHASEIMMARIE La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute..."
1744,1831604821209542862,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@MashiahChrist La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouve..."
1745,1831605762382025033,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@joshiinho La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dema..."
1746,1831605875363938747,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@RLamorliere La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute de..."
1747,1831606086157103515,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@patochmix La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dema..."
1748,1831606386960081110,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SAIDIMo58958822 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour tout..."
1749,1831606585669431682,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@matthieuC37 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute de..."
1750,1831606685720351158,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@bizcom La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi d..."
1751,1831607272721531329,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@oxman La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute demande ..."
1753,1831609059075584280,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Hikkary_ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi..."
1754,1831609838498931034,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@jfapotre190076 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute..."
1755,1831611536730689548,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Leiidz La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi d..."
1756,1831611943070650661,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@ADU_king7 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
1757,1831612796712169903,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Sasskeh La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi ..."
1758,1831612845793911162,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Nyjjjk La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute demande..."
1759,1831614051140428197,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@FurilaxFatal La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute d..."
1760,1831614662640652421,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Awrc55949 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
1763,1831616397010419888,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@kg63000 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute demand..."
1764,1831617093894131977,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@modnarel La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute deman..."
1765,1831619646761418997,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@sylvain8783 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute de..."
1766,1831620541385482647,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SuRVoLT69 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dema..."
1767,1831621612174532982,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@NkCasaDeRoazhon La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour tout..."
1768,1831622427563966505,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@aolcedric La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dema..."
1769,1831623868080935160,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@EddieERARD La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute dem..."
1770,1831626922284982775,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@wtchd0g La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute demand..."
1771,1831630505642504612,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@RareProject La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute de..."
1772,1831633934997758152,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@MikomiToyunda La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nPour toute ..."
1799,1831951213719363805,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@remydarry La messagerie privée X n’est plus disponible, et nous en sommes désolés remydarry\n\nRetr..."
1800,1831951467722240162,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Abeudel76 La messagerie privée X n’est plus disponible, et nous en sommes désolés Abeudel76\n\nRetr..."
1801,1831953704510972014,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@electroplaymo La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vo..."
1802,1831954349754384614,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@GuiF007 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nou..."
1803,1831955000869658795,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@JonaCascadeur La messagerie privée X n’est plus disponible, et nous en sommes désolés JonaCascadeur..."
1804,1831956237807689946,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Xers_spl La messagerie privée X n’est plus disponible, et nous en sommes désolés Xers_spl\n\nRetrou..."
1805,1831956393567338753,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@1mixndofmine La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vou..."
1806,1831956521720111306,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@LaureBBW La messagerie privée X n’est plus disponible, et nous en sommes désolés LaureBBW\n\nRetrou..."
1807,1831956881918534040,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@BtvLloyd La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous no..."
1808,1831956887698354483,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@draktaria La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous n..."
1809,1831957072402866312,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@JesseRiaska La messagerie privée X n’est plus disponible, et nous en sommes désolés JesseRiaska\n\n..."
1810,1831957667625017799,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@KuroKetsuekiTan La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'av..."
1811,1831957830657593743,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@samstell61 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous ..."
1812,1831957996672352423,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@tomydorfr La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas..."
1813,1831958290848182457,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@tomydorfr La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas..."
1814,1831958428882800682,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@NicolasCoyot La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez ..."
1815,1831959036696109537,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@DylanpuyL La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous n..."
1816,1831959200747974680,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@d_jy La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous r..."
1817,1831959391643291651,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Ik3bukur0 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous n..."
1818,1831959720887771302,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SurferVert La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous ..."
1819,1831960016472981527,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Odnilag64Bolty La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'ave..."
1820,1831960089021874567,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Keria26358 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous ..."
1821,1831960275496362235,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Dimech75018 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez p..."
